sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AG0357-C,O-358,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9570000000000001,0.004,gamb_colu,coluzzii,coluzzii,34.699715,-18.931646,8.978795,-8.34187,-1.3965391,-6.620101,-5.505513,6.736806,4.8371086,5.7759786
AG0284-C,O-389,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.927,0.005,gamb_colu,coluzzii,coluzzii,40.406815,-0.91178477,-13.9354315,-5.8746176,-0.5758051,3.0825539,-1.9738225,-4.649452,-13.179974,3.8462882
AG0324-C,I-42,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.963,0.004,gamb_colu,coluzzii,coluzzii,38.65355,-44.98217,4.731501,-7.2562633,9.610469,2.995038,-13.432751,-0.4231465,25.573215,-1.2835363
AG0342-C,I-128,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.915,0.004,gamb_colu,coluzzii,coluzzii,41.348206,-37.71656,14.645868,3.5908077,7.173865,4.734082,29.834475,9.800582,-3.7229583,2.763914
AG0287-C,O-405,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9229999999999999,0.006,gamb_colu,coluzzii,coluzzii,35.21191,12.427424,-5.0545554,-0.308258,11.356436,-2.0032678,-16.661592,4.161823,21.940071,-14.368492
AG0351-C,I-303,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.951,0.005,gamb_colu,coluzzii,coluzzii,34.45685,-4.933673,4.2280536,-0.7736034,-8.349299,5.530635,-8.559682,3.2119303,10.822872,18.768396
AG0377-C,O-483,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9440000000000001,0.005,gamb_colu,coluzzii,coluzzii,32.4418,18.645374,-12.365871,-4.2654867,0.046617996,-0.35659668,-11.085913,-2.7366786,6.6598964,-15.600736
AG0281-C,I-370,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.937,0.006,gamb_colu,coluzzii,coluzzii,26.985577,29.694647,-9.735515,-5.4638896,2.398569,-8.798638,4.660874,22.10271,-1.47196,-7.317795
AG0371-C,O-356,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9329999999999999,0.006,gamb_colu,coluzzii,coluzzii,32.21002,43.589157,-10.786024,-1.2419204,1.9986397,-8.600355,-15.250864,-3.9576602,-3.072516,-3.4140134
AG0277-C,I-355,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9359999999999999,0.004,gamb_colu,coluzzii,coluzzii,39.40866,-42.49795,8.540747,2.2372112,-7.307419,-3.572567,2.9967892,5.9475136,18.306627,15.675526
AG0339-C,I-69,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9359999999999999,0.005,gamb_colu,coluzzii,coluzzii,39.699585,-34.68335,16.627956,-19.881968,10.308514,-3.0867977,-16.5313,-4.5616236,19.96175,-6.431872
