sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00373-4651STDY7017218,GP214,Tovi Lehmann,Mali,Dallowere,2012,11,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.003,gamb_colu,coluzzii,coluzzii,8.6724825,-15.931665,-13.911458,-15.794478,-22.976057,-23.163025,62.174408,-20.788975,-12.458675,-26.446194
VBS00375-4651STDY7017220,GP216,Tovi Lehmann,Mali,Dallowere,2012,11,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.003,gamb_colu,coluzzii,coluzzii,5.128687,-18.66682,-2.2931876,0.5126933,-5.579429,2.85182,13.700515,-5.946492,-4.1238985,-32.68322
VBS00449-4651STDY7017223,GP290,Tovi Lehmann,Mali,Dallowere,2012,9,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.004,gamb_colu,coluzzii,coluzzii,14.075482,-8.155027,-5.6894794,-13.490915,3.989452,-10.068703,15.44652,25.650534,-8.122315,5.360088
VBS00912-4651STDY7017225,GP753,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.002,gamb_colu,coluzzii,coluzzii,17.808249,20.640455,-2.9025414,3.5839071,2.0363326,-1.7669791,6.177576,-11.190576,3.2108383,-10.20718
VBS00913-4651STDY7017226,GP754,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,-1.3996491,9.057392,12.879868,-7.530711,16.449997,-11.1654,4.850966,4.727401,-2.291937,-14.658818
VBS00916-4651STDY7017227,GP757,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.002,gamb_colu,coluzzii,coluzzii,-9.1758175,-20.796824,4.9605274,-3.6957662,-16.128477,8.562692,14.7271185,18.483713,-16.270727,-12.315905
VBS00917-4651STDY7017228,GP758,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,13.065823,-5.867045,15.340558,17.047977,30.581137,14.455995,-3.8341115,12.326675,21.705303,2.577865
VBS00918-4651STDY7017229,GP759,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.981,0.002,gamb_colu,coluzzii,coluzzii,13.1052065,33.566154,35.779716,-20.143,-20.324413,25.668333,11.344732,9.191615,17.821331,13.806974
VBS00919-4651STDY7017230,GP760,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,13.181455,-8.44446,4.928841,-12.934356,-3.4616764,10.252025,6.448988,-2.6842623,1.4589186,-1.6650853
VBS00920-4651STDY7017231,GP761,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,4.2009187,10.235376,2.5535212,23.140568,0.49504966,-6.040498,-19.662987,0.07744867,10.665986,13.20653
