sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00929-4651STDY7017237,GP770,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,-6.9136496,7.58854,-1.5284194,9.412656,9.888347,-6.4255114,0.90412825,-2.7023654,2.9788797,-17.079166
VBS00931-4651STDY7017238,GP772,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.973,0.002,gamb_colu,coluzzii,coluzzii,-6.5345426,-11.711626,-4.946155,-8.428263,6.442709,1.0347818,0.90619284,8.505737,-16.543968,14.995373
VBS00932-4651STDY7017239,GP773,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-3.5947282,-9.881867,-8.660285,2.3380563,-12.400115,0.02762916,-17.247187,-6.7837048,-26.596918,2.5715206
VBS00933-4651STDY7017240,GP774,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.005,gamb_colu,coluzzii,coluzzii,-0.919548,-33.79319,42.774727,-57.817997,44.85344,-117.58248,-40.45329,-36.285767,137.76086,124.79051
VBS00935-4651STDY7017241,GP776,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9620000000000001,0.002,gamb_colu,coluzzii,coluzzii,-8.451677,7.7358665,-9.110005,-12.319157,9.63868,32.41143,-6.2157917,-16.32897,20.530352,13.232905
VBS00937-4651STDY7017243,GP778,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.003,gamb_colu,coluzzii,coluzzii,6.501304,-25.051403,30.513172,-86.72803,-6.1132755,-97.792046,-249.80511,20.694078,-23.832077,-7.8866115
VBS00943-4651STDY7017245,GP784,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,3.415086,0.21310927,-0.568609,7.82177,-8.194817,-3.34675,6.734791,-5.298774,7.8305864,-12.320842
VBS00944-4651STDY7017246,GP785,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,-2.2411678,34.090977,-9.152106,-29.531582,16.141607,2.4409735,-18.128635,4.8639345,-8.99854,24.151066
VBS00945-4651STDY7017247,GP786,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.002,gamb_colu,coluzzii,coluzzii,-10.591011,46.05685,-18.687662,-25.993752,13.734408,-25.49658,15.296956,-8.363238,-14.377347,24.839956
VBS00949-4651STDY7017248,GP790,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.002,gamb_colu,coluzzii,coluzzii,-0.2951873,1.4726264,5.1140003,0.7436796,4.5514107,-4.918574,-16.698101,-13.7395735,-18.656864,10.426196
