sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AB0242-C,BF11-18,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.982,0.002,gamb_colu,coluzzii,coluzzii,-1.2214752,4.905048,-0.34012857,-14.944195,-3.1185546,-28.342558,-7.4345016,-6.764277,5.0303173,13.614237
AB0243-C,BF11-19,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.9740000000000001,0.002,gamb_colu,coluzzii,coluzzii,2.0264928,7.828039,-7.642214,-22.874788,14.63379,-2.945598,0.95621884,2.849395,15.821534,32.373695
AB0246-C,BF11-22,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.983,0.002,gamb_colu,coluzzii,coluzzii,6.075168,-5.957918,-0.63304186,-27.074615,12.652256,-19.094692,-12.191721,-0.14964001,7.7172318,1.5453184
AB0247-C,BF11-23,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.961,0.003,gamb_colu,coluzzii,coluzzii,34.923183,-100.41355,63.983734,5.1087885,-17.046476,-58.10532,-28.42003,43.903885,36.203682,48.859283
AB0248-C,BF11-25,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.98,0.002,gamb_colu,coluzzii,coluzzii,3.4187071,12.142454,-5.0956497,-12.274542,-4.702514,-5.2316766,-12.771208,7.0451584,-10.751899,13.367031
AB0249-Cx,BF11-26,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.978,0.002,gamb_colu,coluzzii,coluzzii,7.791004,-20.37563,12.81175,-6.5977416,-2.966442,11.424381,0.59533244,-5.2719474,-12.626475,-4.866261
AB0250-Cx,BF11-27,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.968,0.002,gamb_colu,coluzzii,coluzzii,3.9133854,-5.300645,5.3042135,2.1476793,3.1252842,15.169376,2.113284,1.2575989,-12.866898,-25.669697
AB0257-C,BF12-4,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.986,0.002,gamb_colu,coluzzii,coluzzii,1.5003941,13.578461,-10.629423,-19.193512,2.790427,2.57715,2.1859496,5.5957966,-0.28790146,5.671847
AB0258-Cx,BF12-5,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.973,0.002,gamb_colu,coluzzii,coluzzii,-3.4138973,15.93633,0.33740404,-4.338405,-0.21767221,-4.41298,-20.007008,17.351408,1.9006864,11.442228
AB0259-Cx,BF12-6,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.977,0.002,gamb_colu,coluzzii,coluzzii,-1.7501019,4.4145236,-8.450421,-4.2487683,-9.555791,-0.85153323,9.070808,9.667013,-17.130877,11.763507
AB0262-Cx,BF12-9,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.977,0.002,gamb_colu,coluzzii,coluzzii,-0.54113925,-5.909667,-6.756682,-4.000396,5.1904984,9.7001705,-22.764698,-9.650911,-4.5036254,-23.539358
AB0263-C,BF12-10,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.986,0.002,gamb_colu,coluzzii,coluzzii,0.9901325,9.425409,1.1303477,-6.57052,-4.174496,-12.499772,1.3780462,0.086609446,-3.8232296,1.4101049
AB0266-Cx,BF12-15,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.983,0.002,gamb_colu,coluzzii,coluzzii,1.2714466,8.856352,-5.5869794,-11.318542,-12.298408,-6.6506824,4.010925,-5.172881,-5.942747,-5.089139
AB0267-C,BF12-16,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.987,0.002,gamb_colu,coluzzii,coluzzii,-1.222526,-24.667614,7.564624,-6.8872185,-22.087278,8.096882,-1.0907103,32.782005,-20.818176,-17.922432
AB0276-C,BF12-27,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.973,0.002,gamb_colu,coluzzii,coluzzii,-0.23584326,7.4179225,-8.589481,-9.076542,6.756104,-0.9475463,-5.370924,5.4184384,-0.5617043,-0.8708523
